Date,High,Low,Open,Close,Volume,MMM,MMM_HL_pct_diff,MMM_daily_pct_chng
2015-01-02,165.0800018310547,162.72999572753906,164.7100067138672,164.05999755859375,2116400.0,144.58853149414062,0.014441136638694877,-0.003946385336518308
2015-01-05,163.63999938964844,160.0800018310547,163.0,160.36000061035156,3692900.0,141.3276824951172,0.022238865054180233,-0.016196315273916795
2015-01-06,161.3699951171875,157.74000549316406,160.82000732421875,158.64999389648438,3532000.0,139.82064819335938,0.02301248572088296,-0.01349342947957683
2015-01-07,160.27999877929688,158.94000244140625,159.89999389648438,159.8000030517578,3081300.0,140.83413696289062,0.008430831240138045,-0.000625333636918675
2015-01-08,163.69000244140625,160.52000427246094,160.64999389648438,163.6300048828125,3142900.0,144.20956420898438,0.019748306033961167,0.018549711170535804
2015-01-09,164.0,161.27000427246094,163.85000610351562,161.6199951171875,2378600.0,142.43817138671875,0.01692810600368569,-0.013610075698863688
2015-01-12,162.38999938964844,160.02000427246094,162.38999938964844,160.74000549316406,2149200.0,141.66259765625,0.014810617759715749,-0.01016068663517437
2015-01-13,164.3800048828125,159.4499969482422,162.22999572753906,160.6199951171875,2703000.0,141.55682373046875,0.030918833671540323,-0.009924185740937301
2015-01-14,160.52999877929688,158.5,159.0399932861328,159.83999633789062,1983500.0,140.86941528320312,0.012807563276320977,0.005030200487486862
2015-01-15,161.44000244140625,159.3699951171875,160.88999938964844,159.66000366210938,1876800.0,140.71076965332028,0.012988689136224406,-0.007644948301356011
2015-01-16,162.17999267578125,159.08999633789062,159.86000061035156,162.0,2349700.0,142.7730712890625,0.01942294555924053,0.013386709505053412
2015-01-20,163.39999389648438,160.05999755859375,162.72000122070312,161.94000244140625,2091800.0,142.7201385498047,0.020867152248130832,-0.004793502786660713
2015-01-21,163.3699951171875,161.02000427246094,161.66000366210938,162.5399932861328,1597700.0,143.2489776611328,0.01459440307025553,0.005443459137009122
2015-01-22,165.99000549316406,162.1300048828125,163.25999450683594,165.88999938964844,2225800.0,146.2013702392578,0.0238080583118564,0.016109304001614293
2015-01-23,165.97999572753906,163.91000366210938,165.75,164.02000427246094,2245600.0,144.5533447265625,0.012628833013126227,-0.010437379954986803
2015-01-26,164.27999877929688,161.8000030517578,163.6199951171875,164.24000549316406,3556300.0,144.74720764160156,0.015327538200019333,0.0037893313438403433
2015-01-27,165.13999938964844,160.94000244140625,162.30999755859375,163.6300048828125,4190700.0,144.20956420898438,0.02609666263532765,0.008132631039823833
2015-01-28,166.57000732421875,163.75999450683594,164.61000061035156,163.94000244140625,3574600.0,144.48280334472656,0.01715933629483306,-0.004070215457511999
2015-01-29,166.16000366210938,162.8800048828125,164.07000732421875,166.1300048828125,2674600.0,146.41287231445312,0.020137516459781176,0.01255560106438582
2015-01-30,165.22000122070312,162.3000030517578,164.75,162.3000030517578,3561900.0,143.03744506835938,0.01799136237855842,-0.014870998168389606
2015-02-02,164.6199951171875,160.88999938964844,162.1199951171875,164.4199981689453,2379700.0,144.90582275390625,0.023183515082908553,0.014187041210402632
2015-02-03,166.19000244140625,164.7100067138672,165.1699981689453,165.94000244140625,2604800.0,146.2454376220703,0.008985463342916975,0.004661889453273065
2015-02-04,165.8300018310547,164.24000549316406,165.77999877929688,164.80999755859375,2363600.0,145.2495574951172,0.009680932079345329,-0.005851135407441334
2015-02-05,166.58999633789062,164.75,165.30999755859375,166.5500030517578,2050500.0,146.7830352783203,0.011168414797515175,0.007501091957396862
2015-02-06,167.67999267578125,165.55999755859375,166.22999572753906,166.07000732421875,1826900.0,146.36000061035156,0.012804996064566908,-0.0009624520690149273
2015-02-09,165.5399932861328,163.83999633789062,164.3800048828125,164.83999633789062,2073000.0,145.27598571777344,0.010375958167969246,0.0027983418993450917
2015-02-10,166.13999938964844,164.60000610351562,165.39999389648438,165.82000732421875,1885100.0,146.13966369628906,0.0093559734448875,0.0025393799469983084
2015-02-11,164.97000122070312,163.47000122070312,164.52000427246094,164.47999572753906,1695100.0,145.86033630371094,0.009175995527000878,-0.00024318346634380708
2015-02-12,165.9499969482422,164.85000610351562,164.92999267578125,165.91000366210938,1615700.0,147.12847900390625,0.0066726770033349965,0.005941981627651114
2015-02-13,166.6199951171875,165.3300018310547,165.89999389648438,165.94000244140625,1792000.0,147.15505981445312,0.0078025359695514575,0.00024116061720194453
2015-02-17,166.9199981689453,165.08999633789062,165.94000244140625,166.9199981689453,2100900.0,148.0241241455078,0.011084874139249554,0.005905723232016349
2015-02-18,167.50999450683594,166.00999450683594,166.9199981689453,167.39999389648438,1552000.0,148.44976806640625,0.009035600564026481,0.002875603479537801
2015-02-19,167.5500030517578,166.5800018310547,167.39999389648438,167.08999633789062,1648800.0,148.1748504638672,0.00582303523856903,-0.0018518373351043495
2015-02-20,168.27000427246094,165.1300048828125,166.74000549316406,168.1199951171875,2416600.0,149.08827209472656,0.019015317003574214,0.008276295901165805
2015-02-23,168.8699951171875,167.6999969482422,168.13999938964844,168.80999755859375,1836000.0,149.7001495361328,0.006976733394374556,0.003984763717006181
2015-02-24,169.25,168.07000732421875,168.27000427246094,169.1199951171875,1770300.0,149.9750518798828,0.007020840271072053,0.005051350942799447
2015-02-25,169.66000366210938,168.6199951171875,168.97000122070312,168.88999938964844,2019100.0,149.77110290527344,0.006167765241595992,-0.0004734676598018823
2015-02-26,169.97999572753906,168.63999938964844,168.85000610351562,169.61000061035156,1789400.0,150.4096221923828,0.00794589861681936,0.004501003727355587
2015-02-27,169.75,168.55999755859375,169.66000366210938,168.64999389648438,1946000.0,149.5582733154297,0.0070598152506058795,-0.005953140067334374
2015-03-02,170.5,168.1199951171875,168.16000366210938,170.5,2223100.0,151.19888305664062,0.01415658429655274,0.013915296663482913
2015-03-03,169.60000610351562,167.36000061035156,169.57000732421875,168.27000427246094,2232400.0,149.22128295898438,0.01338435399734047,-0.007666468099350847
2015-03-04,168.25999450683594,166.4600067138672,168.25999450683594,167.16000366210938,1575700.0,148.23695373535156,0.010813334857439962,-0.00653744728775605
2015-03-05,167.6999969482422,166.69000244140625,167.2100067138672,167.57000732421875,1547200.0,148.6005401611328,0.006059118675644413,0.002152984844786246
2015-03-06,166.77000427246094,164.00999450683594,166.5,164.36000061035156,2114400.0,145.75392150878906,0.016828302286846078,-0.012852849187077704
2015-03-09,166.77999877929688,164.50999450683594,164.72000122070312,166.3699951171875,1608100.0,147.53640747070312,0.01379857971101331,0.010016961414865463
2015-03-10,164.86000061035156,162.25,164.80999755859375,162.25999450683594,2564600.0,143.89163208007812,0.016086290356558168,-0.01547238085997318
2015-03-11,163.22000122070312,161.66000366210938,162.6999969482422,161.72999572753906,1894300.0,143.421630859375,0.009649867148675498,-0.005961900669314087
2015-03-12,164.52000427246094,162.57000732421875,162.58999633789062,164.47000122070312,1715000.0,145.85147094726562,0.011994813682656999,0.011562857033993155
2015-03-13,164.38999938964844,161.77999877929688,164.02000427246094,162.74000549316406,2284700.0,144.3173065185547,0.016133024045278745,-0.007803918704761231
2015-03-16,166.27000427246094,163.5800018310547,163.5800018310547,166.2100067138672,2111200.0,147.39447021484375,0.016444567864624934,0.016077789787096147
2015-03-17,165.52999877929688,163.3800048828125,165.52000427246094,164.22999572753906,2557900.0,145.6386260986328,0.01315946769634693,-0.0077936715298677975
2015-03-18,166.9499969482422,162.0500030517578,163.16000366210938,166.47000122070312,3062400.0,147.62503051757812,0.03023754275968354,0.020286819589980375
2015-03-19,166.2100067138672,164.85000610351562,166.16000366210938,165.66000366210938,1953500.0,146.90675354003906,0.008249927570506525,-0.0030091477430198113
2015-03-20,167.1300048828125,165.38999938964844,166.08999633789062,166.49000549316406,4371800.0,147.64279174804688,0.010520620954019832,0.002408388007063747
2015-03-23,166.91000366210938,165.8300018310547,166.8300018310547,166.1300048828125,2157300.0,147.32354736328125,0.006512704692332926,-0.0041958696910586865
2015-03-24,167.64999389648438,165.52999877929688,165.5800018310547,166.32000732421875,2091000.0,147.49203491210938,0.01280731669680077,0.004469171910742628
2015-03-25,166.52000427246094,162.66000366210938,166.24000549316406,162.6999969482422,2540900.0,144.28182983398438,0.023730483975457607,-0.021294564653196207
2015-03-26,163.3699951171875,161.2100067138672,162.0,162.58999633789062,2050700.0,144.1842803955078,0.013398600045678874,0.0036419527030285494
2015-03-27,163.89999389648438,162.02000427246094,162.36000061035156,163.5,1722600.0,144.99130249023438,0.011603441392718105,0.007021430065058492
2015-03-30,166.77000427246094,164.1999969482422,164.1999969482422,166.0500030517578,1684000.0,147.25262451171875,0.015651689232545157,0.011266785249081151
2015-03-31,166.0,164.6199951171875,165.41000366210938,164.9499969482422,2081300.0,146.27711486816406,0.008382972444083238,-0.002781009030184561
2015-04-01,164.5399932861328,161.89999389648438,164.2899932861328,162.52000427246094,2148100.0,144.12220764160156,0.016306358796630966,-0.010773565560923752
2015-04-02,163.97000122070312,162.1199951171875,163.3800048828125,162.8000030517578,1852600.0,144.37051391601562,0.01141133826323125,-0.0035500172219403783
2015-04-06,165.99000549316406,161.39999389648438,161.66000366210938,165.47999572753906,2560300.0,146.7471160888672,0.028438734636034378,0.023629790788660208
2015-04-07,167.57000732421875,165.27999877929688,165.39999389648438,166.2100067138672,2479500.0,147.39447021484375,0.013855327697453514,0.0048972965373249
2015-04-08,167.22000122070312,165.2100067138672,166.2100067138672,166.27000427246094,1754400.0,147.44772338867188,0.01216630001303199,0.0003609744068961902
2015-04-09,167.17999267578125,165.0800018310547,166.25,166.7899932861328,1680100.0,147.9088592529297,0.012721049318110161,0.0032480799165883457
2015-04-10,167.6999969482422,166.22000122070312,167.5,167.07000732421875,1501900.0,148.15713500976562,0.008903836582060651,-0.002567120452425373
2015-04-13,167.36000061035156,165.60000610351562,166.75999450683594,165.83999633789062,1860400.0,147.06637573242188,0.010627985760675486,-0.005516899731653561
2015-04-14,166.47999572753906,164.1699981689453,165.32000732421875,165.99000549316406,1914300.0,147.19940185546875,0.014070765574453867,0.004052734933838588
2015-04-15,167.33999633789062,165.86000061035156,166.72000122070312,166.44000244140625,1995800.0,147.59848022460938,0.008923162438760379,-0.001679455237804455
2015-04-16,166.64999389648438,165.10000610351562,165.72999572753906,165.88999938964844,1662800.0,147.11073303222656,0.009388175261465025,0.0009654478141206364
2015-04-17,164.5399932861328,161.1300048828125,164.52999877929688,161.7100067138672,3063500.0,143.40391540527344,0.021162963445575188,-0.01713968325747373
2015-04-20,165.38999938964844,162.72999572753906,163.0,164.50999450683594,2394200.0,145.886962890625,0.01634611769155979,0.009263769980588574
2015-04-21,165.6999969482422,163.6199951171875,165.64999389648438,164.0,1970500.0,145.4346466064453,0.012712393919612049,-0.009960724161061337
2015-04-22,164.88999938964844,162.57000732421875,163.80999755859375,164.6699981689453,2228800.0,146.02880859375,0.014270726215831746,0.005249988542634255
2015-04-23,161.4499969482422,158.61000061035156,159.5399932861328,159.66000366210938,5704500.0,141.58595275878906,0.01790553134709007,0.0007522275355830404
2015-04-24,159.80999755859375,157.85000610351562,159.80999755859375,158.99000549316406,3043500.0,140.99183654785156,0.012416796827950658,-0.005131043601505847
2015-04-27,160.07000732421875,157.80999755859375,159.47999572753906,157.97999572753906,3448800.0,140.09613037109378,0.01432108105055812,-0.009405568348287706
2015-04-28,158.36000061035156,156.17999267578125,157.69000244140625,158.3300018310547,3387900.0,140.40652465820312,0.013958304756076258,0.004058592046038211
2015-04-29,157.92999267578125,156.17999267578125,157.4199981689453,156.97000122070312,3078600.0,139.20051574707028,0.011205020374363045,-0.002858575488987394
2015-04-30,157.9199981689453,156.00999450683594,156.82000732421875,156.38999938964844,3510200.0,138.68614196777344,0.012242828853030206,-0.0027420476628424663
2015-05-01,158.08999633789062,156.7899932861328,156.7899932861328,157.67999267578125,2160100.0,139.830078125,0.0082913649303204,0.00567637877261873
2015-05-04,159.85000610351562,157.8800048828125,158.39999389648438,159.02000427246094,2240300.0,141.01844787597656,0.012477838610186082,0.003914207069867339
2015-05-05,159.4499969482422,157.41000366210938,158.86000061035156,157.91000366210938,1947700.0,140.03408813476562,0.012959743591085789,-0.00598008903809789
2015-05-06,159.0800018310547,156.5500030517578,157.9199981689453,157.63999938964844,2203100.0,139.79466247558594,0.01616096282323558,-0.0017730419360651706
2015-05-07,159.1999969482422,157.22999572753906,157.22999572753906,158.61000061035156,2112900.0,140.65483093261722,0.01252942361021814,0.008776982257277962
2015-05-08,161.39999389648438,160.05999755859375,160.25,160.60000610351562,2025500.0,142.41958618164062,0.008371837800385369,0.0021841254509555384
2015-05-11,161.0,159.8000030517578,160.25999450683594,159.89999389648438,1708700.0,141.79879760742188,0.007509367492649666,-0.0022463535672728767
2015-05-12,160.39999389648438,158.00999450683594,158.7100067138672,160.07000732421875,1864800.0,141.94956970214844,0.015125621623542551,0.00856909175741805
2015-05-13,161.74000549316406,160.36000061035156,160.42999267578125,161.30999755859375,2587900.0,143.04917907714844,0.008605667732352315,0.005485289054341189
2015-05-14,163.3000030517578,161.8000030517578,162.08999633789062,163.14999389648438,2462500.0,144.68089294433594,0.009270704398690084,0.0065395618640406
2015-05-15,163.77000427246094,162.64999389648438,163.14999389648438,163.3000030517578,1923800.0,144.8138885498047,0.006886015481127977,0.0009194554758525796
2015-05-18,163.58999633789062,162.30999755859375,163.0,162.8699951171875,1747800.0,144.43258666992188,0.007886136396710848,-0.0007975759681748466
2015-05-19,163.58999633789062,162.5500030517578,163.07000732421875,163.1199951171875,2075100.0,144.65426635742188,0.006397989951446919,0.00030654191895241266
2015-05-20,163.07000732421875,161.83999633789062,162.4199981689453,161.89999389648438,1978100.0,144.48028564453125,0.007600166918937021,-0.0032016025016823467
2015-05-21,162.35000610351562,161.8000030517578,161.89999389648438,162.05999755859375,2400800.0,144.623046875,0.003399277140816081,0.0009882870175503412
2015-05-22,162.3300018310547,160.66000366210938,161.99000549316406,160.97999572753906,1822700.0,143.6592559814453,0.010394610549477852,-0.00623501284878728
2015-05-26,161.32000732421875,159.0399932861328,160.97999572753906,159.58999633789062,2471100.0,142.41880798339844,0.014336104969420537,-0.00863460943309398
2015-05-27,161.30999755859375,159.52999877929688,159.82000732421875,161.02000427246094,2625900.0,143.6949462890625,0.011157768400408687,0.0075084275638144255
2015-05-28,160.88999938964844,159.61000061035156,160.35000610351562,160.8699951171875,1578100.0,143.56109619140625,0.008019539968687026,0.003242837504703247
2015-05-29,160.7899932861328,158.74000549316406,160.44000244140625,159.0800018310547,2880500.0,141.96368408203125,0.012914121973222623,-0.008476692780207627
2015-06-01,159.75999450683594,158.57000732421875,159.10000610351562,158.97999572753906,1906100.0,141.87445068359375,0.007504490935565708,-0.0007543078024678381
2015-06-02,159.8800048828125,157.9499969482422,158.27999877929688,159.0800018310547,2481100.0,141.96368408203125,0.012219107134283433,0.0050543534112185845
2015-06-03,160.5,158.97999572753906,159.61000061035156,160.16000366210938,2074500.0,142.92745971679688,0.009560978194174383,0.0034459184866524077
2015-06-04,160.3800048828125,158.08999633789062,159.50999450683594,158.35000610351562,2237600.0,141.31222534179688,0.014485474084187901,-0.0072721988794915305
2015-06-05,157.97000122070312,156.97000122070312,157.5,157.0800018310547,2314800.0,140.17892456054688,0.006370644022573326,-0.002666655040922619
2015-06-08,157.41000366210938,156.3000030517578,156.5,156.58999633789062,1608600.0,139.74162292480472,0.007101731213555974,0.0005750564721445687
2015-06-09,158.25999450683594,156.60000610351562,156.85000610351562,156.97999572753906,1810800.0,140.08961486816406,0.01060018096182594,0.0008287511569342803
2015-06-10,159.57000732421875,156.9499969482422,156.9499969482422,159.0399932861328,1758900.0,141.92800903320312,0.016693280834153633,0.013316319710282305
2015-06-11,160.36000061035156,159.0,159.1199951171875,159.86000061035156,1854200.0,142.6597137451172,0.008553462958185928,0.0046506128448474925
2015-06-12,159.99000549316406,157.8800048828125,159.85000610351562,158.0399932861328,1910500.0,141.03558349609375,0.01336458414678746,-0.011323195172170872
2015-06-15,157.32000732421875,155.38999938964844,157.0800018310547,155.8699951171875,2353100.0,139.09906005859378,0.012420412781717812,-0.007703123884405057
2015-06-16,157.0399932861328,155.3699951171875,155.49000549316406,156.49000549316406,1729300.0,139.65235900878906,0.010748524306032962,0.006431281527248797
2015-06-17,157.58999633789062,155.75,156.60000610351562,156.9499969482422,1839400.0,140.0628662109375,0.011813780660613964,0.002234935064403585
2015-06-18,160.24000549316406,157.38999938964844,157.58999633789062,159.6199951171875,2528900.0,142.44558715820312,0.018107923721760115,0.012881520569010802
2015-06-19,159.8800048828125,158.94000244140625,159.36000061035156,158.9499969482422,3287200.0,141.84768676757812,0.0059141967218276905,-0.0025728141349087214
2015-06-22,160.6999969482422,159.4499969482422,159.85000610351562,159.67999267578125,1447400.0,142.49911499023438,0.007839448252894935,-0.0010635809899455226
2015-06-23,160.8699951171875,159.50999450683594,160.41000366210938,159.83999633789062,2286400.0,142.6418914794922,0.008526115335633582,-0.00355344000502253
2015-06-24,159.9600067138672,157.5399932861328,159.67999267578125,157.5399932861328,2862900.0,140.58938598632812,0.01536126400195418,-0.013401800399587646
2015-06-25,158.32000732421875,155.9199981689453,157.85000610351562,155.9199981689453,2564000.0,139.1436767578125,0.01539256787748891,-0.012226847386402017
2015-06-26,157.99000549316406,155.92999267578125,156.16000366210938,157.08999633789062,2625500.0,140.18778991699222,0.01321113906332383,0.005955383286193551
2015-06-29,156.44000244140625,153.9199981689453,155.9199981689453,153.9499969482422,2475000.0,137.38566589355472,0.016372169324579487,-0.012634692430977026
2015-06-30,155.3000030517578,154.07000732421875,155.0,154.3000030517578,2561000.0,137.69801330566406,0.007983356065861077,-0.0045161093434979835
2015-07-01,156.42999267578125,154.66000366210938,156.1300048828125,155.64999389648438,1726800.0,138.90272521972656,0.011444387506538705,-0.0030744313797236474
2015-07-02,156.0800018310547,154.89999389648438,156.0800018310547,155.3800048828125,2022400.0,138.66177368164062,0.007617869471052923,-0.004484859943811915
2015-07-06,155.5800018310547,153.8300018310547,153.88999938964844,155.0800018310547,2172200.0,138.39405822753906,0.011376194365010505,0.007732812048385105
2015-07-07,155.6300048828125,153.16000366210938,155.13999938964844,155.42999267578125,2865300.0,138.70639038085938,0.01612693367487941,0.0018692360917474775
2015-07-08,154.5,152.6999969482422,154.0800018310547,152.7100067138672,2613300.0,136.27906799316406,0.011787839474338204,-0.008891453147110352
2015-07-09,155.5,153.75,154.58999633789062,153.75,2069200.0,137.20719909667972,0.011382113821138212,-0.0054337043650264875
2015-07-10,155.86000061035156,154.5,154.74000549316406,154.9499969482422,2061300.0,138.27803039550778,0.008802592947259304,0.0013570598915831225
2015-07-13,156.77000427246094,155.64999389648438,156.4199981689453,156.47000122070312,2107200.0,139.634521484375,0.007195698168298225,0.0003196717321515722
