,Date,High,Low,Open,Close,Volume,Adj Close,HL_pct_diff,daily_pct_chng,ticker,SMA_5
50652,2015-10-01,109.62000274658205,107.30999755859376,109.06999969482422,109.58000183105469,63929100.0,102.26915740966795,0.02152646762224521,0.004675915812390621,AAPL,63.7080001831053
50653,2015-10-02,111.01000213623048,107.5500030517578,108.01000213623048,110.37999725341795,58019800.0,103.01578521728516,0.03217107379167233,0.021942367098541967,AAPL,75.45600051879866
50654,2015-10-05,111.37000274658205,109.06999969482422,109.87999725341795,110.77999877929688,52064700.0,103.38910675048828,0.021087403119035404,0.008190767640840334,AAPL,87.27600097656233
50655,2015-10-06,111.73999786376952,109.7699966430664,110.62999725341795,111.30999755859376,48196800.0,103.88373565673828,0.017946627320294683,0.0061466177533941934,AAPL,99.15400085449201
50656,2015-10-07,111.7699966430664,109.41000366210938,111.73999786376952,110.77999877929688,46765600.0,103.38910675048828,0.021570175504658527,-0.00859136480066026,AAPL,111.10200042724591
50657,2015-10-08,110.19000244140624,108.20999908447266,110.19000244140624,109.5,61979600.0,102.1944808959961,0.018297785543717797,-0.006261933261805182,AAPL,111.21600036621075
50658,2015-10-09,112.27999877929688,109.48999786376952,110.0,112.12000274658205,52766100.0,104.63971710205078,0.02548178801682647,0.01927275224165496,AAPL,111.46999969482404
50659,2015-10-12,112.75,111.44000244140624,112.7300033569336,111.5999984741211,30467200.0,104.15436553955078,0.011755182429061277,-0.010023994049167192,AAPL,111.74599914550762
50660,2015-10-13,112.4499969482422,110.68000030517578,110.81999969482422,111.79000091552734,33049300.0,104.33171081542969,0.01599201877652732,0.008752943722922861,AAPL,111.88799896240216
50661,2015-10-14,111.5199966430664,109.55999755859376,111.29000091552734,110.20999908447266,44462400.0,102.8571319580078,0.017889732823555562,-0.00970439232788257,AAPL,111.83799896240217
50662,2015-10-15,112.0999984741211,110.48999786376952,110.93000030517578,111.86000061035156,37673500.0,104.39704895019531,0.014571460236035609,0.008383668102562776,AAPL,112.21999816894512
50663,2015-10-16,112.0,110.52999877929688,111.77999877929688,111.04000091552734,39232600.0,103.63176727294922,0.01329956787241427,-0.006620127678034906,AAPL,112.16399841308575
50664,2015-10-19,111.75,110.11000061035156,110.8000030517578,111.7300033569336,29759200.0,104.27571105957031,0.01489419108671097,0.008393504328166546,AAPL,111.96399841308576
