,Date,High,Low,Open,Close,Volume,Adj Close,HL_pct_diff,daily_pct_chng,ticker,SMA_5
216287,2015-10-01,24.336538314819336,23.836538314819336,24.18269157409668,24.221153259277344,41312500.0,21.52167510986328,0.02097620020979081,0.0015904633718217846,GE,151.66930656433053
216288,2015-10-02,24.50961494445801,23.875,23.913461685180664,24.49038505554199,44383200.0,21.76090240478516,0.026580730657927182,0.02412546447505122,GE,119.19322967529244
216289,2015-10-05,26.153846740722656,25.211538314819336,25.355770111083984,25.788461685180664,109640200.0,22.914310455322266,0.037376078132821886,0.01706481689181799,GE,87.55999755859322
216290,2015-10-06,26.355770111083984,25.923076629638672,25.951923370361328,26.24038505554199,74785700.0,23.31586456298828,0.01669144012599957,0.0111152333899884,GE,55.92315292358346
216291,2015-10-07,26.701923370361328,26.269229888916016,26.44230842590332,26.701923370361328,68297800.0,23.725961685180664,0.01647149472120164,0.009818164899842285,GE,25.61153869628854
216292,2015-10-08,27.11538505554199,26.375,26.56730842590332,26.951923370361328,53159200.0,23.948101043701172,0.028071471300170184,0.014477000766965368,GE,26.16730804443307
216293,2015-10-09,27.086538314819336,26.81730842590332,26.903846740722656,26.99038505554199,49220700.0,23.982275009155273,0.01003940755873776,0.0032165777501380424,GE,26.682692718505336
216294,2015-10-12,27.086538314819336,26.836538314819336,26.903846740722656,27.00961494445801,26249100.0,23.99935531616211,0.009315657521370709,0.003931341296828771,GE,26.869231033324674
216295,2015-10-13,27.19230842590332,26.798076629638672,26.894229888916016,26.798076629638672,44931300.0,23.8114013671875,0.014711197438275406,-0.0035752375016684006,GE,27.036538696288538
216296,2015-10-14,26.769229888916016,26.423076629638672,26.673076629638672,26.538461685180664,40672200.0,23.580718994140625,0.013100414615952209,-0.005046847288266175,GE,27.04999999999948
216297,2015-10-15,27.086538314819336,26.576923370361328,26.730770111083984,26.951923370361328,80057700.0,23.948101043701172,0.019175091764998355,0.008273359067408309,GE,27.044230651854946
216298,2015-10-16,28.06730842590332,27.13461494445801,27.50961494445801,27.86538505554199,147702000.0,24.75975608825684,0.03437282907291827,0.012932573276735356,GE,27.24038467407174
216299,2015-10-19,28.423076629638672,27.644229888916016,27.69230842590332,27.875,136277800.0,24.76829719543457,0.028173935170280717,0.00659719555650299,GE,27.50769233703561
216300,2015-10-20,27.88461494445801,27.596153259277344,27.711538314819336,27.673076629638672,78161200.0,24.588876724243164,0.01045296721142436,-0.0013879303539095068,GE,27.646153640746547
216301,2015-10-21,28.11538505554199,27.673076629638672,27.68269157409668,27.74038505554199,68020200.0,24.64868927001953,0.01598334843006186,0.002084099419699999,GE,27.915384674071742
216302,2015-10-22,28.596153259277344,27.798076629638672,27.836538314819336,28.44230842590332,84735400.0,25.27237892150879,0.028709778747345132,0.02176168977022156,GE,28.217307662963343
216303,2015-10-23,28.68269157409668,28.288461685180664,28.55769157409668,28.375,79941800.0,25.21257209777832,0.013936066701093857,-0.006397280873443934,GE,28.340384292602018
216304,2015-10-26,28.519229888916016,28.278846740722656,28.38461494445801,28.413461685180664,50707600.0,25.246740341186523,0.008500457971194355,0.001016280854226804,GE,28.359614944457483
216305,2015-10-27,28.5,28.105770111083984,28.278846740722656,28.326923370361328,70310400.0,25.169849395751953,0.014026653151928558,0.0017000915942388707,GE,28.482691955565883
216306,2015-10-28,28.44230842590332,28.028846740722656,28.201923370361328,28.25961494445801,73920600.0,25.110042572021484,0.01475129137510864,0.0020456609763472343,GE,28.54807662963815
216307,2015-10-29,28.25,27.94230842590332,28.048076629638672,28.211538314819336,44068800.0,25.06732749938965,0.01101167338813857,0.0058279106742004745,GE,28.47884597778268
216308,2015-10-30,28.201923370361328,27.798076629638672,28.096153259277344,27.80769157409668,73862200.0,24.70848655700684,0.01452786630180268,-0.010266945888238777,GE,28.38269233703561
216309,2015-11-02,28.269229888916016,27.769229888916016,27.826923370361328,28.269229888916016,61884800.0,25.11858940124512,0.01800554073700017,0.01589491273137984,GE,28.33269233703561
216310,2015-11-03,28.644229888916016,28.05769157409668,28.086538314819336,28.451923370361328,99663000.0,25.28092384338379,0.020904724584000976,0.01300925914922038,GE,28.361538314818812
216311,2015-11-04,28.644229888916016,28.326923370361328,28.413461685180664,28.403846740722656,109339200.0,25.238201141357425,0.01120158777591384,-0.00033839398256153304,GE,28.40192260742135
216312,2015-11-05,28.596153259277344,28.18269157409668,28.336538314819336,28.5,127497200.0,25.323638916015625,0.014670766420361553,0.005768583422738603,GE,28.47115325927682
216313,2015-11-06,28.798076629638672,28.125,28.30769157409668,28.769229888916016,131154100.0,25.56286811828613,0.02393161349826389,0.016304343065602443,GE,28.59038391113229
216314,2015-11-09,28.798076629638672,28.25,28.61538505554199,28.605770111083984,151280600.0,25.417619705200195,0.019400942642076882,-0.00033600611836401333,GE,28.69615325927682
216315,2015-11-10,29.105770111083984,28.471153259277344,28.49038505554199,28.961538314819336,249043600.0,25.733739852905273,0.022289818962631956,0.01653727242923654,GE,28.788461303710413
216316,2015-11-11,29.63461494445801,29.038461685180664,29.038461685180664,29.49038505554199,205502700.0,26.20364189147949,0.02052978101045845,0.01556292393381006,GE,28.986538314818812
216317,2015-11-12,29.711538314819336,28.951923370361328,29.24038505554199,29.0,304503200.0,25.76791572570801,0.026237115052454203,-0.008220994870121519,GE,29.20961532592721
216318,2015-11-13,29.31730842590332,28.663461685180664,28.711538314819336,29.11538505554199,257039800.0,25.870441436767567,0.022811157560243413,0.014065660164025728,GE,29.31346168518014
216319,2015-11-16,29.423076629638672,28.625,28.730770111083984,29.19230842590332,296196300.0,25.93878746032715,0.02788040627558679,0.016064251429211782,GE,29.43846168518014
216320,2015-11-17,29.56730842590332,28.846153259277344,29.394229888916016,29.153846740722656,448585900.0,25.90461158752441,0.025000046284994432,-0.008177902571416002,GE,29.53076934814401
216321,2015-11-18,29.394229888916016,28.94230842590332,29.05769157409668,29.346153259277344,184886400.0,26.07548904418945,0.015614561781403254,0.00992720582930998,GE,29.48269233703561
216322,2015-11-19,29.336538314819336,29.086538314819336,29.211538314819336,29.105770111083984,102887300.0,25.861894607543945,0.008595041365669395,-0.003620768019659347,GE,29.40769233703561
216323,2015-11-20,29.798076629638672,29.048076629638672,29.096153259277344,29.480770111083984,219187800.0,26.19510269165039,0.025819265404813455,0.013218821346564259,GE,29.50384597778268
216324,2015-11-23,29.63461494445801,29.096153259277344,29.413461685180664,29.413461685180664,140807100.0,26.13529396057129,0.018506284331898014,0.0,GE,29.546153640746546
216325,2015-11-24,29.68269157409668,29.11538505554199,29.163461685180664,29.480770111083984,151711700.0,26.19510269165039,0.01948476784601915,0.010880341618174902,GE,29.56923027038522
216326,2015-11-25,29.471153259277344,29.13461494445801,29.461538314819336,29.19230842590332,56326000.0,25.93878746032715,0.011551150254118896,-0.009138351366418343,GE,29.584614944457485
216327,2015-11-27,29.211538314819336,29.028846740722656,29.105770111083984,29.19230842590332,34469600.0,25.93878746032715,0.006293449261985104,0.002973235701685854,GE,29.559614944457486
216328,2015-11-30,29.278846740722656,28.788461685180664,29.163461685180664,28.788461685180664,82905200.0,25.579952239990234,0.017034083338826892,-0.012858555820571714,GE,29.45576896667428
216329,2015-12-01,29.086538314819336,28.721153259277344,28.836538314819336,29.00961494445801,56414600.0,25.77645874023437,0.012721810027735135,0.006001990521508954,GE,29.346153640746547
216330,2015-12-02,29.06730842590332,28.730770111083984,28.93269157409668,28.81730842590332,45888500.0,25.6055850982666,0.011713515284071815,-0.00398798528294068,GE,29.223077011107875
216331,2015-12-03,29.086538314819336,28.81730842590332,28.93269157409668,28.875,65488600.0,25.65684509277344,0.009342645223382837,-0.00199399264147034,GE,29.146154022216272
216332,2015-12-04,29.346153259277344,28.80769157409668,28.913461685180664,29.31730842590332,60531300.0,26.04985809326172,0.018691594354086963,0.013967429604931888,GE,29.173077011107875
216333,2015-12-07,29.269229888916016,28.961538314819336,29.25,29.201923370361328,69348500.0,25.94733619689941,0.01062414471054657,-0.0016436454577323718,GE,29.171153640746546
216334,2015-12-08,29.211538314819336,28.75961494445801,28.913461685180664,29.028846740722656,55396100.0,25.793540954589844,0.01571381853457014,0.003990703596765509,GE,29.196153640746548
216335,2015-12-09,29.413461685180664,28.80769157409668,28.86538505554199,29.298076629638672,52582800.0,26.03276634216309,0.021028068476985545,0.014989981019276543,GE,29.265384292602015
216336,2015-12-10,29.74038505554199,29.201923370361328,29.269229888916016,29.471153259277344,48965800.0,26.18655204772949,0.018439254098145317,0.006898827578575773,GE,29.396153640746547
216337,2015-12-11,29.43269157409668,28.99038505554199,29.153846740722656,29.096153259277344,65424000.0,25.853349685668945,0.015257007373558043,-0.00197893204140108,GE,29.413461303710413
216338,2015-12-14,29.288461685180664,28.625,29.096153259277344,29.096153259277344,67661600.0,25.853349685668945,0.023177700792337608,0.0,GE,29.417307662963346
216339,2015-12-15,29.43269157409668,29.05769157409668,29.230770111083984,29.153846740722656,61719400.0,25.90461158752441,0.012905361014096927,-0.0026315889067924226,GE,29.461538314818814
216340,2015-12-16,30.028846740722656,29.25,29.288461685180664,29.788461685180664,76784700.0,26.4685001373291,0.02662723899906517,0.017071569185656114,GE,29.58461532592721
216341,2015-12-17,29.855770111083984,29.355770111083984,29.75,29.375,60345000.0,26.296348571777344,0.017032426610099828,-0.012605042016806723,GE,29.60769233703561
216342,2015-12-18,29.403846740722656,29.11538505554199,29.221153259277344,29.11538505554199,86470500.0,26.06394004821777,0.009907534612040454,-0.003619576640144244,GE,29.601923370360804
216343,2015-12-21,29.423076629638672,28.99038505554199,29.25,29.230770111083984,42347900.0,26.16722679138184,0.014925347602927653,-0.0006574320996928419,GE,29.628846359252407
216344,2015-12-22,29.451923370361328,29.0,29.31730842590332,29.31730842590332,43946600.0,26.24469947814941,0.015583564495218213,0.0,GE,29.632692718505336
216345,2015-12-23,29.80769157409668,29.346153259277344,29.346153259277344,29.75961494445801,37206400.0,26.640647888183594,0.01572738718910042,0.014089127168650559,GE,29.588461685180143
216346,2015-12-24,29.74038505554199,29.50961494445801,29.711538314819336,29.644229888916016,14059600.0,26.537355422973643,0.00782016680049282,-0.0022653968700687786,GE,29.565384674071744
216347,2015-12-28,29.80769157409668,29.43269157409668,29.55769157409668,29.711538314819336,27620000.0,26.597614288330078,0.012740934652746215,0.0052049646819334865,GE,29.646153640746547
216348,2015-12-29,30.269229888916016,29.80769157409668,29.81730842590332,30.076923370361328,34736400.0,26.924699783325195,0.015483866426624582,0.00870685377599245,GE,29.815384292602015
216349,2015-12-30,30.230770111083984,29.81730842590332,30.076923370361328,29.855770111083984,30292800.0,26.72672462463379,0.01386649925858082,-0.007352921592215599,GE,29.971153640746547
216350,2015-12-31,30.278846740722656,29.605770111083984,29.673076629638672,29.951923370361328,54400000.0,26.812801361083984,0.02273464352094937,0.009397297900822756,GE,30.065384674071744
216351,2016-01-04,29.576923370361328,29.086538314819336,29.375,29.528846740722656,65396700.0,26.43406867980957,0.016859519349958028,0.005237335854388298,GE,30.03269233703561
216352,2016-01-05,29.653846740722656,29.278846740722656,29.5,29.55769157409668,57383200.0,26.459890365600586,0.01280788151667289,0.001955646579548464,GE,30.001923370360807
216353,2016-01-06,29.538461685180664,28.894229888916016,29.105770111083984,29.086538314819336,65158800.0,26.03811264038086,0.022296209268819426,-0.0006607554512816217,GE,29.855769729613733
216354,2016-01-07,28.80769157409668,27.74038505554199,28.50961494445801,27.855770111083984,95958000.0,24.93633460998535,0.03847482709478338,-0.022934186752358362,GE,29.571154022216273
216355,2016-01-08,28.173076629638672,27.25,28.076923370361328,27.355770111083984,77475900.0,24.48874092102051,0.03387437172985952,-0.02568491033595976,GE,29.149999999999476
216356,2016-01-11,28.769229888916016,27.163461685180664,27.44230842590332,27.480770111083984,60770700.0,24.60063743591309,0.05911500611909847,0.0014015470048561712,GE,28.988461303710416
216357,2016-01-12,27.769229888916016,27.25,27.653846740722656,27.538461685180664,49590100.0,24.65228843688965,0.019054307850129012,-0.004172477580563062,GE,28.611537933349087
