Date,High,Low,Open,Close,Volume,MMM
2014-12-31,167.1699981689453,164.1999969482422,166.0,164.32000732421875,1623700.0,144.8177032470703
2015-01-02,165.0800018310547,162.72999572753906,164.7100067138672,164.05999755859375,2116400.0,144.58853149414062
2015-01-05,163.63999938964844,160.0800018310547,163.0,160.36000061035156,3692900.0,141.3276824951172
2015-01-06,161.3699951171875,157.74000549316406,160.82000732421875,158.64999389648438,3532000.0,139.82064819335938
2015-01-07,160.27999877929688,158.94000244140625,159.89999389648438,159.8000030517578,3081300.0,140.83413696289062
2015-01-08,163.69000244140625,160.52000427246094,160.64999389648438,163.6300048828125,3142900.0,144.20956420898438
2015-01-09,164.0,161.27000427246094,163.85000610351562,161.6199951171875,2378600.0,142.43817138671875
2015-01-12,162.38999938964844,160.02000427246094,162.38999938964844,160.74000549316406,2149200.0,141.66259765625
2015-01-13,164.3800048828125,159.4499969482422,162.22999572753906,160.6199951171875,2703000.0,141.55682373046875
2015-01-14,160.52999877929688,158.5,159.0399932861328,159.83999633789062,1983500.0,140.86941528320312
2015-01-15,161.44000244140625,159.3699951171875,160.88999938964844,159.66000366210938,1876800.0,140.71076965332028
2015-01-16,162.17999267578125,159.08999633789062,159.86000061035156,162.0,2349700.0,142.7730712890625
2015-01-20,163.39999389648438,160.05999755859375,162.72000122070312,161.94000244140625,2091800.0,142.7201385498047
2015-01-21,163.3699951171875,161.02000427246094,161.66000366210938,162.5399932861328,1597700.0,143.2489776611328
2015-01-22,165.99000549316406,162.1300048828125,163.25999450683594,165.88999938964844,2225800.0,146.2013702392578
2015-01-23,165.97999572753906,163.91000366210938,165.75,164.02000427246094,2245600.0,144.5533447265625
2015-01-26,164.27999877929688,161.8000030517578,163.6199951171875,164.24000549316406,3556300.0,144.74720764160156
2015-01-27,165.13999938964844,160.94000244140625,162.30999755859375,163.6300048828125,4190700.0,144.20956420898438
2015-01-28,166.57000732421875,163.75999450683594,164.61000061035156,163.94000244140625,3574600.0,144.48280334472656
2015-01-29,166.16000366210938,162.8800048828125,164.07000732421875,166.1300048828125,2674600.0,146.41287231445312
2015-01-30,165.22000122070312,162.3000030517578,164.75,162.3000030517578,3561900.0,143.03744506835938
2015-02-02,164.6199951171875,160.88999938964844,162.1199951171875,164.4199981689453,2379700.0,144.90582275390625
2015-02-03,166.19000244140625,164.7100067138672,165.1699981689453,165.94000244140625,2604800.0,146.2454376220703
2015-02-04,165.8300018310547,164.24000549316406,165.77999877929688,164.80999755859375,2363600.0,145.2495574951172
2015-02-05,166.58999633789062,164.75,165.30999755859375,166.5500030517578,2050500.0,146.7830352783203
2015-02-06,167.67999267578125,165.55999755859375,166.22999572753906,166.07000732421875,1826900.0,146.36000061035156
2015-02-09,165.5399932861328,163.83999633789062,164.3800048828125,164.83999633789062,2073000.0,145.27598571777344
2015-02-10,166.13999938964844,164.60000610351562,165.39999389648438,165.82000732421875,1885100.0,146.13966369628906
2015-02-11,164.97000122070312,163.47000122070312,164.52000427246094,164.47999572753906,1695100.0,145.86033630371094
2015-02-12,165.9499969482422,164.85000610351562,164.92999267578125,165.91000366210938,1615700.0,147.12847900390625
2015-02-13,166.6199951171875,165.3300018310547,165.89999389648438,165.94000244140625,1792000.0,147.15505981445312
2015-02-17,166.9199981689453,165.08999633789062,165.94000244140625,166.9199981689453,2100900.0,148.0241241455078
2015-02-18,167.50999450683594,166.00999450683594,166.9199981689453,167.39999389648438,1552000.0,148.44976806640625
2015-02-19,167.5500030517578,166.5800018310547,167.39999389648438,167.08999633789062,1648800.0,148.1748504638672
2015-02-20,168.27000427246094,165.1300048828125,166.74000549316406,168.1199951171875,2416600.0,149.08827209472656
2015-02-23,168.8699951171875,167.6999969482422,168.13999938964844,168.80999755859375,1836000.0,149.7001495361328
2015-02-24,169.25,168.07000732421875,168.27000427246094,169.1199951171875,1770300.0,149.9750518798828
2015-02-25,169.66000366210938,168.6199951171875,168.97000122070312,168.88999938964844,2019100.0,149.77110290527344
2015-02-26,169.97999572753906,168.63999938964844,168.85000610351562,169.61000061035156,1789400.0,150.4096221923828
2015-02-27,169.75,168.55999755859375,169.66000366210938,168.64999389648438,1946000.0,149.5582733154297
2015-03-02,170.5,168.1199951171875,168.16000366210938,170.5,2223100.0,151.19888305664062
2015-03-03,169.60000610351562,167.36000061035156,169.57000732421875,168.27000427246094,2232400.0,149.22128295898438
2015-03-04,168.25999450683594,166.4600067138672,168.25999450683594,167.16000366210938,1575700.0,148.23695373535156
2015-03-05,167.6999969482422,166.69000244140625,167.2100067138672,167.57000732421875,1547200.0,148.6005401611328
2015-03-06,166.77000427246094,164.00999450683594,166.5,164.36000061035156,2114400.0,145.75392150878906
2015-03-09,166.77999877929688,164.50999450683594,164.72000122070312,166.3699951171875,1608100.0,147.53640747070312
2015-03-10,164.86000061035156,162.25,164.80999755859375,162.25999450683594,2564600.0,143.89163208007812
2015-03-11,163.22000122070312,161.66000366210938,162.6999969482422,161.72999572753906,1894300.0,143.421630859375
2015-03-12,164.52000427246094,162.57000732421875,162.58999633789062,164.47000122070312,1715000.0,145.85147094726562
2015-03-13,164.38999938964844,161.77999877929688,164.02000427246094,162.74000549316406,2284700.0,144.3173065185547
2015-03-16,166.27000427246094,163.5800018310547,163.5800018310547,166.2100067138672,2111200.0,147.39447021484375
2015-03-17,165.52999877929688,163.3800048828125,165.52000427246094,164.22999572753906,2557900.0,145.6386260986328
2015-03-18,166.9499969482422,162.0500030517578,163.16000366210938,166.47000122070312,3062400.0,147.62503051757812
2015-03-19,166.2100067138672,164.85000610351562,166.16000366210938,165.66000366210938,1953500.0,146.90675354003906
2015-03-20,167.1300048828125,165.38999938964844,166.08999633789062,166.49000549316406,4371800.0,147.64279174804688
2015-03-23,166.91000366210938,165.8300018310547,166.8300018310547,166.1300048828125,2157300.0,147.32354736328125
2015-03-24,167.64999389648438,165.52999877929688,165.5800018310547,166.32000732421875,2091000.0,147.49203491210938
2015-03-25,166.52000427246094,162.66000366210938,166.24000549316406,162.6999969482422,2540900.0,144.28182983398438
2015-03-26,163.3699951171875,161.2100067138672,162.0,162.58999633789062,2050700.0,144.1842803955078
2015-03-27,163.89999389648438,162.02000427246094,162.36000061035156,163.5,1722600.0,144.99130249023438
2015-03-30,166.77000427246094,164.1999969482422,164.1999969482422,166.0500030517578,1684000.0,147.25262451171875
2015-03-31,166.0,164.6199951171875,165.41000366210938,164.9499969482422,2081300.0,146.27711486816406
2015-04-01,164.5399932861328,161.89999389648438,164.2899932861328,162.52000427246094,2148100.0,144.12220764160156
2015-04-02,163.97000122070312,162.1199951171875,163.3800048828125,162.8000030517578,1852600.0,144.37051391601562
2015-04-06,165.99000549316406,161.39999389648438,161.66000366210938,165.47999572753906,2560300.0,146.7471160888672
2015-04-07,167.57000732421875,165.27999877929688,165.39999389648438,166.2100067138672,2479500.0,147.39447021484375
2015-04-08,167.22000122070312,165.2100067138672,166.2100067138672,166.27000427246094,1754400.0,147.44772338867188
2015-04-09,167.17999267578125,165.0800018310547,166.25,166.7899932861328,1680100.0,147.9088592529297
2015-04-10,167.6999969482422,166.22000122070312,167.5,167.07000732421875,1501900.0,148.15713500976562
2015-04-13,167.36000061035156,165.60000610351562,166.75999450683594,165.83999633789062,1860400.0,147.06637573242188
2015-04-14,166.47999572753906,164.1699981689453,165.32000732421875,165.99000549316406,1914300.0,147.19940185546875
2015-04-15,167.33999633789062,165.86000061035156,166.72000122070312,166.44000244140625,1995800.0,147.59848022460938
2015-04-16,166.64999389648438,165.10000610351562,165.72999572753906,165.88999938964844,1662800.0,147.11073303222656
2015-04-17,164.5399932861328,161.1300048828125,164.52999877929688,161.7100067138672,3063500.0,143.40391540527344
2015-04-20,165.38999938964844,162.72999572753906,163.0,164.50999450683594,2394200.0,145.886962890625
2015-04-21,165.6999969482422,163.6199951171875,165.64999389648438,164.0,1970500.0,145.4346466064453
2015-04-22,164.88999938964844,162.57000732421875,163.80999755859375,164.6699981689453,2228800.0,146.02880859375
2015-04-23,161.4499969482422,158.61000061035156,159.5399932861328,159.66000366210938,5704500.0,141.58595275878906
2015-04-24,159.80999755859375,157.85000610351562,159.80999755859375,158.99000549316406,3043500.0,140.99183654785156
2015-04-27,160.07000732421875,157.80999755859375,159.47999572753906,157.97999572753906,3448800.0,140.09613037109378
2015-04-28,158.36000061035156,156.17999267578125,157.69000244140625,158.3300018310547,3387900.0,140.40652465820312
2015-04-29,157.92999267578125,156.17999267578125,157.4199981689453,156.97000122070312,3078600.0,139.20051574707028
2015-04-30,157.9199981689453,156.00999450683594,156.82000732421875,156.38999938964844,3510200.0,138.68614196777344
2015-05-01,158.08999633789062,156.7899932861328,156.7899932861328,157.67999267578125,2160100.0,139.830078125
2015-05-04,159.85000610351562,157.8800048828125,158.39999389648438,159.02000427246094,2240300.0,141.01844787597656
2015-05-05,159.4499969482422,157.41000366210938,158.86000061035156,157.91000366210938,1947700.0,140.03408813476562
2015-05-06,159.0800018310547,156.5500030517578,157.9199981689453,157.63999938964844,2203100.0,139.79466247558594
2015-05-07,159.1999969482422,157.22999572753906,157.22999572753906,158.61000061035156,2112900.0,140.65483093261722
2015-05-08,161.39999389648438,160.05999755859375,160.25,160.60000610351562,2025500.0,142.41958618164062
2015-05-11,161.0,159.8000030517578,160.25999450683594,159.89999389648438,1708700.0,141.79879760742188
2015-05-12,160.39999389648438,158.00999450683594,158.7100067138672,160.07000732421875,1864800.0,141.94956970214844
2015-05-13,161.74000549316406,160.36000061035156,160.42999267578125,161.30999755859375,2587900.0,143.04917907714844
2015-05-14,163.3000030517578,161.8000030517578,162.08999633789062,163.14999389648438,2462500.0,144.68089294433594
2015-05-15,163.77000427246094,162.64999389648438,163.14999389648438,163.3000030517578,1923800.0,144.8138885498047
2015-05-18,163.58999633789062,162.30999755859375,163.0,162.8699951171875,1747800.0,144.43258666992188
2015-05-19,163.58999633789062,162.5500030517578,163.07000732421875,163.1199951171875,2075100.0,144.65426635742188
2015-05-20,163.07000732421875,161.83999633789062,162.4199981689453,161.89999389648438,1978100.0,144.48028564453125
2015-05-21,162.35000610351562,161.8000030517578,161.89999389648438,162.05999755859375,2400800.0,144.623046875
2015-05-22,162.3300018310547,160.66000366210938,161.99000549316406,160.97999572753906,1822700.0,143.6592559814453
2015-05-26,161.32000732421875,159.0399932861328,160.97999572753906,159.58999633789062,2471100.0,142.41880798339844
2015-05-27,161.30999755859375,159.52999877929688,159.82000732421875,161.02000427246094,2625900.0,143.6949462890625
2015-05-28,160.88999938964844,159.61000061035156,160.35000610351562,160.8699951171875,1578100.0,143.56109619140625
2015-05-29,160.7899932861328,158.74000549316406,160.44000244140625,159.0800018310547,2880500.0,141.96368408203125
2015-06-01,159.75999450683594,158.57000732421875,159.10000610351562,158.97999572753906,1906100.0,141.87445068359375
2015-06-02,159.8800048828125,157.9499969482422,158.27999877929688,159.0800018310547,2481100.0,141.96368408203125
2015-06-03,160.5,158.97999572753906,159.61000061035156,160.16000366210938,2074500.0,142.92745971679688
2015-06-04,160.3800048828125,158.08999633789062,159.50999450683594,158.35000610351562,2237600.0,141.31222534179688
2015-06-05,157.97000122070312,156.97000122070312,157.5,157.0800018310547,2314800.0,140.17892456054688
2015-06-08,157.41000366210938,156.3000030517578,156.5,156.58999633789062,1608600.0,139.74162292480472
2015-06-09,158.25999450683594,156.60000610351562,156.85000610351562,156.97999572753906,1810800.0,140.08961486816406
2015-06-10,159.57000732421875,156.9499969482422,156.9499969482422,159.0399932861328,1758900.0,141.92800903320312
2015-06-11,160.36000061035156,159.0,159.1199951171875,159.86000061035156,1854200.0,142.6597137451172
2015-06-12,159.99000549316406,157.8800048828125,159.85000610351562,158.0399932861328,1910500.0,141.03558349609375
2015-06-15,157.32000732421875,155.38999938964844,157.0800018310547,155.8699951171875,2353100.0,139.09906005859378
2015-06-16,157.0399932861328,155.3699951171875,155.49000549316406,156.49000549316406,1729300.0,139.65235900878906
2015-06-17,157.58999633789062,155.75,156.60000610351562,156.9499969482422,1839400.0,140.0628662109375
2015-06-18,160.24000549316406,157.38999938964844,157.58999633789062,159.6199951171875,2528900.0,142.44558715820312
2015-06-19,159.8800048828125,158.94000244140625,159.36000061035156,158.9499969482422,3287200.0,141.84768676757812
2015-06-22,160.6999969482422,159.4499969482422,159.85000610351562,159.67999267578125,1447400.0,142.49911499023438
2015-06-23,160.8699951171875,159.50999450683594,160.41000366210938,159.83999633789062,2286400.0,142.6418914794922
2015-06-24,159.9600067138672,157.5399932861328,159.67999267578125,157.5399932861328,2862900.0,140.58938598632812
2015-06-25,158.32000732421875,155.9199981689453,157.85000610351562,155.9199981689453,2564000.0,139.1436767578125
2015-06-26,157.99000549316406,155.92999267578125,156.16000366210938,157.08999633789062,2625500.0,140.18778991699222
2015-06-29,156.44000244140625,153.9199981689453,155.9199981689453,153.9499969482422,2475000.0,137.38566589355472
2015-06-30,155.3000030517578,154.07000732421875,155.0,154.3000030517578,2561000.0,137.69801330566406
2015-07-01,156.42999267578125,154.66000366210938,156.1300048828125,155.64999389648438,1726800.0,138.90272521972656
2015-07-02,156.0800018310547,154.89999389648438,156.0800018310547,155.3800048828125,2022400.0,138.66177368164062
2015-07-06,155.5800018310547,153.8300018310547,153.88999938964844,155.0800018310547,2172200.0,138.39405822753906
2015-07-07,155.6300048828125,153.16000366210938,155.13999938964844,155.42999267578125,2865300.0,138.70639038085938
2015-07-08,154.5,152.6999969482422,154.0800018310547,152.7100067138672,2613300.0,136.27906799316406
2015-07-09,155.5,153.75,154.58999633789062,153.75,2069200.0,137.20719909667972
2015-07-10,155.86000061035156,154.5,154.74000549316406,154.9499969482422,2061300.0,138.27803039550778
2015-07-13,156.77000427246094,155.64999389648438,156.4199981689453,156.47000122070312,2107200.0,139.634521484375
2015-07-14,157.0800018310547,156.27999877929688,156.49000549316406,156.77999877929688,1811400.0,139.91116333007812
2015-07-15,157.0,155.89999389648438,156.57000732421875,156.0,1786100.0,139.21510314941406
2015-07-16,157.94000244140625,156.69000244140625,157.5800018310547,157.1699981689453,2023900.0,140.25918579101562
2015-07-17,157.3699951171875,156.42999267578125,156.5,156.69000244140625,2429000.0,139.83087158203122
2015-07-20,157.64999389648438,156.27000427246094,156.77000427246094,157.1199951171875,2349000.0,140.21455383300778
2015-07-21,157.17999267578125,155.33999633789062,156.75,155.75999450683594,2743900.0,139.00090026855472
2015-07-22,156.30999755859375,154.44000244140625,155.58999633789062,155.41000366210938,3067700.0,138.68858337402344
2015-07-23,153.69000244140625,149.02000427246094,151.9199981689453,149.5,5176400.0,133.41445922851562
2015-07-24,150.8000030517578,148.6999969482422,148.86000061035156,149.3300018310547,3433600.0,133.26275634765622
2015-07-27,149.0,147.6999969482422,148.63999938964844,148.7100067138672,3117600.0,132.70948791503906
2015-07-28,151.72000122070312,148.32000732421875,148.85000610351562,151.11000061035156,3277700.0,134.85121154785156
2015-07-29,151.69000244140625,150.7100067138672,151.44000244140625,151.4499969482422,2176900.0,135.15467834472656
2015-07-30,151.72999572753906,150.3300018310547,151.0,151.57000732421875,2119100.0,135.26174926757812
2015-07-31,152.80999755859375,151.02999877929688,152.52999877929688,151.33999633789062,1619600.0,135.05647277832028
2015-08-03,151.77999877929688,148.94000244140625,150.7899932861328,150.1199951171875,2355100.0,133.9677734375
2015-08-04,151.5399932861328,150.11000061035156,150.92999267578125,150.39999389648438,1811900.0,134.21763610839844
2015-08-05,153.24000549316406,150.9199981689453,151.85000610351562,151.00999450683594,1765600.0,134.76199340820312
2015-08-06,151.22000122070312,148.89999389648438,150.88999938964844,149.25999450683594,1764800.0,133.20025634765622
2015-08-07,150.0,148.16000366210938,148.47999572753906,148.88999938964844,1668700.0,132.8701171875
2015-08-10,151.39999389648438,149.88999938964844,150.0,151.24000549316406,1571800.0,134.96722412109378
2015-08-11,150.0,148.25999450683594,150.0,148.47999572753906,1810800.0,132.50419616699222
2015-08-12,148.7100067138672,146.07000732421875,147.24000549316406,148.52000427246094,2036700.0,132.5399169921875
2015-08-13,148.55999755859375,147.0800018310547,148.0,147.39999389648438,1793100.0,131.54039001464844
2015-08-14,148.50999450683594,147.32000732421875,147.66000366210938,148.27999877929688,1401900.0,132.32569885253906
2015-08-17,149.30999755859375,146.36000061035156,147.42999267578125,149.24000549316406,1648900.0,133.18244934082028
2015-08-18,148.9199981689453,147.8800048828125,148.6300048828125,148.30999755859375,1705500.0,132.35249328613278
2015-08-19,147.5500030517578,145.27999877929688,146.1999969482422,145.8699951171875,2525700.0,131.08096313476562
2015-08-20,144.8699951171875,143.33999633789062,144.50999450683594,143.35000610351562,3281700.0,128.81642150878906
2015-08-21,145.32000732421875,141.9199981689453,143.52000427246094,142.08999633789062,5442000.0,127.68415069580078
2015-08-24,142.08999633789062,134.0,137.1199951171875,138.58000183105472,7359500.0,124.5300521850586
2015-08-25,142.05999755859375,137.38999938964844,141.86000061035156,137.63999938964844,5435900.0,123.68535614013672
2015-08-26,142.7899932861328,138.52999877929688,140.0,142.72000122070312,4562200.0,128.25032043457028
2015-08-27,144.9499969482422,141.3300018310547,143.75,143.89999389648438,4104600.0,129.31069946289062
2015-08-28,144.32000732421875,142.8000030517578,143.02000427246094,144.2100067138672,2664100.0,129.58924865722656
2015-08-31,143.8300018310547,142.02000427246094,143.0,142.13999938964844,2514900.0,127.7291030883789
2015-09-01,140.49000549316406,137.94000244140622,139.47999572753906,138.5,3671400.0,124.4581527709961
2015-09-02,141.24000549316406,139.24000549316406,140.53999328613278,141.24000549316406,3312700.0,126.92034912109376
2015-09-03,142.89999389648438,141.30999755859375,141.94000244140625,141.74000549316406,2606200.0,127.3696746826172
2015-09-04,140.66999816894528,139.16000366210938,139.94000244140622,139.83999633789062,3195800.0,125.66229248046876
2015-09-08,143.5500030517578,141.52000427246094,142.0500030517578,143.42999267578125,2432900.0,128.8883056640625
2015-09-09,145.35000610351562,140.57000732421878,144.86000061035156,140.86000061035156,2642800.0,126.57891082763672
2015-09-10,141.91000366210938,140.14999389648438,141.0,140.77999877929688,2031200.0,126.50698852539062
2015-09-11,141.3300018310547,139.77000427246094,140.61000061035156,141.25999450683594,2505200.0,126.93833923339844
2015-09-14,141.5800018310547,140.02999877929688,141.52000427246094,140.80999755859375,2277200.0,126.53396606445312
2015-09-15,143.83999633789062,141.0399932861328,141.55999755859375,143.60000610351562,2690800.0,129.04110717773438
2015-09-16,144.4600067138672,143.2100067138672,143.50999450683594,144.1999969482422,2060300.0,129.58029174804688
2015-09-17,145.5500030517578,142.52000427246094,143.80999755859375,142.9499969482422,2855100.0,128.45698547363278
2015-09-18,141.3000030517578,139.21000671386722,141.1699981689453,139.6199951171875,6526000.0,125.46460723876952
2015-09-21,141.0800018310547,139.35000610351562,140.5,140.03999328613278,2492600.0,125.84202575683594
2015-09-22,138.50999450683594,137.25,138.27000427246094,138.02000427246094,2775300.0,124.02682495117188
2015-09-23,138.89999389648438,136.86000061035156,138.52999877929688,137.66000366210938,2684500.0,123.7033462524414
2015-09-24,138.02999877929688,135.38999938964844,136.6300048828125,137.58000183105472,2690300.0,123.6314468383789
2015-09-25,140.1199951171875,138.57000732421878,139.6199951171875,139.55999755859378,3767200.0,125.41071319580078
2015-09-28,139.69999694824222,138.30000305175778,138.30000305175778,138.3800048828125,3468900.0,124.35030364990234
2015-09-29,142.16000366210938,138.42999267578122,138.6199951171875,141.5500030517578,4946000.0,127.19894409179688
2015-09-30,143.22999572753906,140.5,142.52000427246094,141.77000427246094,3619300.0,127.39665222167969
2015-10-01,142.5,139.58000183105472,142.2100067138672,140.8000030517578,2486300.0,126.5250015258789
2015-10-02,143.3000030517578,138.57000732421878,139.08000183105472,143.1999969482422,3064400.0,128.68168640136722
2015-10-05,146.60000610351562,143.6300048828125,144.3000030517578,146.32000732421875,2987200.0,131.48533630371094
2015-10-06,146.63999938964844,145.39999389648438,145.99000549316406,145.7899932861328,2256800.0,131.00906372070312
2015-10-07,148.5399932861328,146.1300048828125,146.74000549316406,147.5399932861328,1954000.0,132.58164978027344
2015-10-08,149.55999755859375,146.58999633789062,146.64999389648438,149.47999572753906,2008800.0,134.32496643066406
2015-10-09,150.64999389648438,149.3000030517578,149.55999755859375,149.89999389648438,2294000.0,134.702392578125
2015-10-12,150.55999755859375,149.5399932861328,150.25999450683594,150.05999755859375,1429300.0,134.84617614746094
2015-10-13,150.0,148.72999572753906,148.91000366210938,149.11000061035156,2027600.0,133.99247741699222
2015-10-14,149.66000366210938,148.17999267578125,149.0,148.32000732421875,2260300.0,133.28256225585938
2015-10-15,149.8800048828125,148.02000427246094,149.63999938964844,149.19000244140625,2588500.0,134.06437683105472
2015-10-16,149.77999877929688,147.47999572753906,149.77000427246094,148.6999969482422,2490300.0,133.62403869628906
2015-10-19,148.4199981689453,147.22999572753906,147.97000122070312,148.0,2004200.0,132.99501037597656
2015-10-20,149.6699981689453,147.1300048828125,147.4499969482422,149.11000061035156,2409300.0,133.99247741699222
2015-10-21,151.38999938964844,148.89999389648438,149.5,149.82000732421875,3009900.0,134.63047790527344
2015-10-22,157.0399932861328,150.64999389648438,151.33999633789062,156.0,5111900.0,140.18391418457028
2015-10-23,157.19000244140625,154.5,156.5399932861328,155.7899932861328,2997400.0,139.99522399902344
