Date,High,Low,Open,Close,Volume,Adj Close
2015-10-01,102.55000305175781,100.55000305175781,102.0999984741211,101.41000366210938,2627200.0,92.48907470703125
2015-10-02,103.1500015258789,99.58999633789062,100.38999938964844,103.1500015258789,1874300.0,94.07600402832031
2015-10-05,106.51000213623047,103.63999938964844,104.0199966430664,106.33999633789062,1940900.0,96.98536682128906
2015-10-06,106.61000061035156,105.47000122070312,105.88999938964844,105.97000122070312,1739300.0,96.64793395996094
2015-10-07,107.23999786376953,105.26000213623047,106.23999786376953,107.23999786376953,1224600.0,97.80620574951172
2015-10-08,108.72000122070312,106.97000122070312,107.30000305175781,108.58999633789062,1339700.0,99.03743743896484
2015-10-09,109.5199966430664,108.29000091552734,109.0999984741211,108.6500015258789,1368100.0,99.0921630859375
2015-10-12,109.0999984741211,108.04000091552734,108.5999984741211,108.52999877929688,674200.0,98.98271942138672
2015-10-13,108.43000030517578,107.37999725341797,107.4800033569336,108.37000274658203,1461400.0,98.83679962158203
2015-10-14,109.30000305175781,107.94000244140625,108.30999755859375,108.97000122070312,1693800.0,99.38402557373047
2015-10-15,109.94999694824219,108.62000274658203,109.5,109.48999786376953,1588900.0,99.85828399658203
2015-10-16,110.23999786376953,108.7300033569336,110.2300033569336,109.43000030517578,1354800.0,99.80357360839844
2015-10-19,109.41000366210938,108.44999694824219,108.54000091552734,109.12999725341797,1424500.0,99.52994537353516
2015-10-20,109.93000030517578,108.47000122070312,109.1500015258789,109.36000061035156,1101000.0,99.7397232055664
2015-10-21,109.5199966430664,107.72000122070312,109.51000213623047,107.87999725341797,964400.0,98.389892578125
2015-10-22,110.58999633789062,108.30999755859375,108.81999969482422,110.26000213623047,1164100.0,100.56053924560547
2015-10-23,112.08000183105469,110.37999725341797,111.0,111.75,1442600.0,101.91947937011719
2015-10-26,111.94999694824219,109.93000030517578,111.52999877929688,110.13999938964844,1481900.0,100.45110321044922
2015-10-27,110.44000244140625,108.69999694824219,109.5,109.2699966430664,1236900.0,99.65764617919922
2015-10-28,110.70999908447266,108.66000366210938,109.38999938964844,109.91000366210938,1950900.0,100.2413330078125
2015-10-29,114.72000122070312,110.30000305175781,110.45999908447266,112.75,2939900.0,102.83150482177734
2015-10-30,114.48999786376953,111.06999969482422,113.66000366210938,111.08999633789062,2628300.0,101.31752014160156
2015-11-02,112.87000274658203,111.18000030517578,111.3499984741211,112.37999725341797,1663300.0,102.49405670166016
2015-11-03,113.94000244140625,111.80000305175781,112.08999633789062,113.55999755859375,1502600.0,103.57026672363281
2015-11-04,114.12999725341797,112.83999633789062,113.87999725341797,113.0199966430664,1696100.0,103.07775115966797
2015-11-05,113.83999633789062,112.41000366210938,112.69999694824219,113.37999725341797,1704200.0,103.40607452392578
2015-11-06,114.0,112.5,112.69000244140625,113.58000183105469,936600.0,103.5885009765625
2015-11-09,113.55000305175781,111.70999908447266,113.23999786376953,112.5,984000.0,102.6034927368164
2015-11-10,112.48999786376953,110.66000366210938,112.26000213623047,111.5999984741211,1324600.0,101.78266906738281
2015-11-11,111.98999786376953,110.29000091552734,111.77999877929688,111.04000091552734,917700.0,101.27193450927734
2015-11-12,111.01000213623047,109.8499984741211,109.94999694824219,110.16000366210938,1096900.0,100.46934509277344
2015-11-13,116.06999969482422,109.94999694824219,110.16000366210938,113.51000213623047,3184700.0,103.524658203125
2015-11-16,116.29000091552734,113.4000015258789,113.48999786376953,115.9800033569336,2451700.0,105.7773666381836
