Date,High,Low,Open,Close,Volume,Adj Close
2015-10-01,88.91999816894531,86.87999725341797,88.12000274658203,87.06999969482422,843000.0,85.03903198242188
2015-10-02,87.88999938964844,85.29000091552734,85.87000274658203,87.87000274658203,686500.0,85.82038116455078
2015-10-05,91.51000213623047,87.76000213623047,88.83000183105469,91.44000244140625,701100.0,89.30711364746094
2015-10-06,92.2699966430664,90.52999877929688,91.19999694824219,91.02999877929688,446300.0,88.90666198730469
2015-10-07,93.45999908447266,91.54000091552734,91.98999786376953,93.18000030517578,594000.0,91.00653076171875
2015-10-08,93.51000213623047,92.0,92.91000366210938,92.86000061035156,2386200.0,90.69398498535156
2015-10-09,94.12999725341797,92.22000122070312,93.2300033569336,93.6500015258789,859200.0,91.46556854248047
2015-10-12,94.5,93.19000244140625,93.88999938964844,94.04000091552734,412400.0,91.8464584350586
2015-10-13,94.61000061035156,92.12999725341797,93.33999633789062,92.2699966430664,421700.0,90.11772155761719
2015-10-14,92.68000030517578,91.0199966430664,92.02999877929688,91.37999725341797,497800.0,89.24849700927734
2015-10-15,92.11000061035156,90.08000183105469,91.69000244140625,92.02999877929688,489800.0,89.88333129882812
2015-10-16,92.23999786376953,90.55000305175781,92.02999877929688,90.80999755859375,624200.0,88.6917953491211
2015-10-19,91.0,89.2300033569336,90.30999755859375,89.30999755859375,929200.0,87.22679901123047
2015-10-20,90.54000091552734,88.33000183105469,89.16999816894531,89.19999694824219,1279000.0,87.11935424804688
2015-10-21,89.68000030517578,87.98999786376953,89.68000030517578,88.55000305175781,1244300.0,86.48451232910156
2015-10-22,87.61000061035156,79.19000244140625,80.0199966430664,83.73999786376953,4995900.0,81.78670501708984
2015-10-23,85.02999877929688,82.70999908447266,84.25,83.19999694824219,1892200.0,81.25931549072266
2015-10-26,83.86000061035156,82.7300033569336,82.88999938964844,83.55000305175781,1224600.0,81.60114288330078
2015-10-27,82.94999694824219,80.58000183105469,82.68000030517578,81.4000015258789,1904800.0,79.50128936767578
